,id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,cost,leverage_cost,high,low,pl,bp_support_gap,cs_volume,metadata,cs_gap,,,,,
200,1934,SELL,GS,OKAR/S,128.17,128.32,128.02,195.63,333,24/06/2016,14:03:00,35.22055,42680.61,10670.152,128.2,-,P,128.17,131543,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.091, ""5-bars"": 0.112, ""7-bars"": 0.084}, ""pre_candles_volumes"": {""0-bars"": 23788, ""1-bars"": 16484, ""3-bars"": 4378, ""2-bars"": 30002}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.31,,,,,
201,1939,SELL,GS,OKAR/S,127.49,127.69,127.29,195.63,250,24/06/2016,14:27:00,35.22055,31872.5,7968.125,127.64,-,P,127.49,131543,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.085, ""5-bars"": 0.056, ""7-bars"": -0.028}, ""pre_candles_volumes"": {""0-bars"": 15233, ""1-bars"": 10401, ""3-bars"": 18110, ""2-bars"": 19072}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.31,,,,,
202,1943,SELL,GS,SHOOTING-STAR,127.36,127.51,127.21,195.63,333,24/06/2016,14:56:00,35.22055,42410.88,10602.72,127.52,-,L,127.36,131543,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.191, ""5-bars"": 0.226, ""7-bars"": 0.113}, ""pre_candles_volumes"": {""0-bars"": 22226, ""1-bars"": 15587, ""3-bars"": 15593, ""2-bars"": 12880}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.31,,,,,
203,1947,BUY,ET,HUMMER,9.8,9.75,9.85,197.91,1000,27/06/2016,11:20:00,106.05455,9800,2450,-,9.75,L,1.04,108484,"{""closest_support"": 10.84, ""next_closest_support"": 11.95, ""price_change"": {""3-bars"": 0.216, ""5-bars"": 0.424, ""7-bars"": 0.718}, ""pre_candles_volumes"": {""0-bars"": 76466, ""1-bars"": 21569, ""3-bars"": 52101, ""2-bars"": 40918}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.27,,,,,
204,1944,SELL,VOD,SHOOTING-STAR,19.83,19.87,19.79,197.91,1250,27/06/2016,10:38:00,11.99083,24787.5,6196.875,19.85,-,P,19.83,767377,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.124, ""5-bars"": 0.071, ""7-bars"": 0.035}, ""pre_candles_volumes"": {""0-bars"": 86275, ""1-bars"": 56446, ""3-bars"": 107378, ""2-bars"": 125513}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.14,,,,,
205,1949,SELL,VOD,SHOOTING-STAR,19.7,19.75,19.65,197.91,1000,27/06/2016,11:32:00,11.99083,19700,4925,19.72,-,P,19.7,767377,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.464, ""5-bars"": 0.5, ""7-bars"": 0.716}, ""pre_candles_volumes"": {""0-bars"": 105586, ""1-bars"": 106530, ""3-bars"": 128934, ""2-bars"": 70962}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.14,,,,,
206,1950,SELL,DB,SHOOTING-STAR,13,13.05,12.95,197.91,1000,27/06/2016,11:34:00,4.38028,13000,3250,13.06,-,L,13,1048642,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.363, ""5-bars"": 0.435, ""7-bars"": 1.023}, ""pre_candles_volumes"": {""0-bars"": 15407, ""1-bars"": 21068, ""3-bars"": 50923, ""2-bars"": 20351}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.1,,,,,
207,1952,BUY,ET,OKAR/B,9.92,9.87,9.97,197.91,1000,27/06/2016,12:05:00,107.32727,9920,2480,-,9.86,L,0.92,108484,"{""closest_support"": 10.84, ""next_closest_support"": 11.95, ""price_change"": {""3-bars"": 0.178, ""5-bars"": -0.467, ""7-bars"": -0.611}, ""pre_candles_volumes"": {""0-bars"": 31541, ""1-bars"": 52776, ""3-bars"": 84114, ""2-bars"": 38213}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.27,,,,,
208,1954,SELL,VOD,SHOOTING-STAR,19.86,19.88,19.84,197.91,2500,27/06/2016,13:17:00,11.99083,49650,12412.5,19.88,-,L,19.86,767377,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.053, ""5-bars"": 0.067, ""7-bars"": 0.018}, ""pre_candles_volumes"": {""0-bars"": 26113, ""1-bars"": 35094, ""3-bars"": 27284, ""2-bars"": 4099}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.14,,,,,
209,1955,SELL,DB,OKAR/S,13.06,13.08,13.04,197.91,2500,27/06/2016,13:32:00,4.38028,32650,8162.5,13.07,-,P,13.06,1048642,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.028, ""5-bars"": -0.028, ""7-bars"": 0.008}, ""pre_candles_volumes"": {""0-bars"": 5791, ""1-bars"": 1900, ""3-bars"": 1227, ""2-bars"": 1383}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.1,,,,,
210,1956,SELL,VOD,OKAR/S,19.83,19.86,19.8,197.91,1667,27/06/2016,13:35:00,11.99083,33056.61,8264.153,19.86,-,P,19.83,767377,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.035, ""5-bars"": -0.141, ""7-bars"": -0.176}, ""pre_candles_volumes"": {""0-bars"": 25064, ""1-bars"": 17749, ""3-bars"": 28011, ""2-bars"": 18066}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.14,,,,,
211,1972,BUY,TWLO,OKAR/B,38.51,38.06,38.96,196.4,111,30/06/2016,11:02:00,59.16031,4274.61,1068.653,-,37.63,L,38.51,717818,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.748, ""5-bars"": 1.231, ""7-bars"": 2.21}, ""pre_candles_volumes"": {""0-bars"": 29340, ""1-bars"": 64043, ""3-bars"": 69760, ""2-bars"": 41861}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
212,1973,BUY,TWLO,HUMMER,37.44,36.91,37.97,196.4,94,30/06/2016,11:16:00,101.9084,3519.36,879.84,-,36,L,37.44,717818,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 2.382, ""5-bars"": 3.912, ""7-bars"": 3.394}, ""pre_candles_volumes"": {""0-bars"": 175311, ""1-bars"": 171949, ""3-bars"": 85197, ""2-bars"": 147041}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
213,1975,BUY,TWLO,HUMMER,36.98,36.71,37.25,196.4,185,30/06/2016,12:56:00,186.25954,6841.3,1710.325,-,36.67,L,36.98,717818,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.485, ""5-bars"": 0.779, ""7-bars"": -0.463}, ""pre_candles_volumes"": {""0-bars"": 20755, ""1-bars"": 34251, ""3-bars"": 48111, ""2-bars"": 50306}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
214,1999,BUY,TEVA,OKAR/B,51.48,51.4,51.56,195.17,625,13/07/2016,10:55:00,53.25182,32175,8043.75,-,51.45,P,1.14,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": 0.093, ""5-bars"": 0.148, ""7-bars"": 0.093}, ""pre_candles_volumes"": {""0-bars"": 25301, ""1-bars"": 17908, ""3-bars"": 23495, ""2-bars"": 36029}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
215,2000,BUY,TEVA,HUMMER,51.45,51.36,51.54,195.17,556,13/07/2016,11:08:00,53.25182,28606.2,7151.55,-,51.42,P,1.17,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": 0.516, ""5-bars"": 0.461, ""7-bars"": 0.332}, ""pre_candles_volumes"": {""0-bars"": 28186, ""1-bars"": 26204, ""3-bars"": 51815, ""2-bars"": 95444}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
216,2001,BUY,TEVA,OKAR/B,51.47,51.4,51.54,195.17,714,13/07/2016,11:26:00,53.25182,36749.58,9187.395,-,51.38,L,1.15,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": 0.314, ""5-bars"": 0.166, ""7-bars"": 0.24}, ""pre_candles_volumes"": {""0-bars"": 5194, ""1-bars"": 15700, ""3-bars"": 61523, ""2-bars"": 32945}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
217,2002,BUY,TEVA,OKAR/B,51.76,51.5,52.02,195.17,192,13/07/2016,11:51:00,53.25182,9937.92,2484.48,-,51.67,P,0.86,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": -0.037, ""5-bars"": 0.129, ""7-bars"": 0.476}, ""pre_candles_volumes"": {""0-bars"": 39925, ""1-bars"": 38817, ""3-bars"": 33450, ""2-bars"": 11400}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
218,2003,BUY,TEVA,HUMMER,52,51.89,52.11,195.17,455,13/07/2016,12:23:00,53.25182,23660,5915,-,51.93,P,0.62,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": 0.365, ""5-bars"": 0.301, ""7-bars"": 0.055}, ""pre_candles_volumes"": {""0-bars"": 19593, ""1-bars"": 14367, ""3-bars"": 31637, ""2-bars"": 47869}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
219,2005,BUY,TEVA,HUMMER,51.89,51.85,51.93,195.17,1250,13/07/2016,14:51:00,53.25182,64862.5,16215.625,-,51.86,P,0.73,1944121,"{""closest_support"": 52.62, ""next_closest_support"": 54.17, ""price_change"": {""3-bars"": 0.101, ""5-bars"": 0.037, ""7-bars"": -0.009}, ""pre_candles_volumes"": {""0-bars"": 8747, ""1-bars"": 9062, ""3-bars"": 4160, ""2-bars"": 18010}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
220,2026,BUY,MSFT,HUMMER,51.59,51.55,51.63,196.26,1250,20/07/2016,11:35:00,21.37879,64487.5,16121.875,-,51.56,P,1.39,3741005,"{""closest_support"": 50.2, ""next_closest_support"": 52.53, ""price_change"": {""3-bars"": 0.152, ""5-bars"": 0.028, ""7-bars"": -0.007}, ""pre_candles_volumes"": {""0-bars"": 95673, ""1-bars"": 155553, ""3-bars"": 177484, ""2-bars"": 311104}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.16,,,,,
221,2027,BUY,MSFT,OKAR/B,51.62,51.56,51.68,196.26,833,20/07/2016,11:45:00,21.37879,42999.46,10749.865,-,51.6,P,1.42,3741005,"{""closest_support"": 50.2, ""next_closest_support"": 52.53, ""price_change"": {""3-bars"": 0.0, ""5-bars"": 0.027, ""7-bars"": 0.071}, ""pre_candles_volumes"": {""0-bars"": 155430, ""1-bars"": 65462, ""3-bars"": 53782, ""2-bars"": 94180}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.16,,,,,
222,2028,BUY,MSFT,HUMMER,51.68,51.62,51.74,196.26,833,20/07/2016,12:08:00,21.37879,43049.44,10762.36,-,51.66,P,1.48,3741005,"{""closest_support"": 50.2, ""next_closest_support"": 52.53, ""price_change"": {""3-bars"": 0.044, ""5-bars"": 0.053, ""7-bars"": 0.159}, ""pre_candles_volumes"": {""0-bars"": 127299, ""1-bars"": 74658, ""3-bars"": 89013, ""2-bars"": 85257}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.16,,,,,
223,2030,BUY,EBAY,OKAR/B,28.17,27.99,28.35,197.07,278,21/07/2016,09:38:00,4.29213,7831.26,1957.815,-,28.07,P,2.24,263721,"{""closest_support"": 25.93, ""next_closest_support"": 27.31, ""price_change"": {""3-bars"": 0.135, ""5-bars"": 0.304, ""7-bars"": 0.605}, ""pre_candles_volumes"": {""0-bars"": 460699, ""1-bars"": 127312, ""3-bars"": 428957, ""2-bars"": 340363}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.48,,,,,
